Date,Last Price,Volume,SMAVG (15)
2023-09-19 20:00:00,117.12,349571,613910

2023-09-19 19:30:00,117.12,394984,616611

2023-09-19 19:00:00,116.92,395690,609875

2023-09-19 18:30:00,117.00,372993,613139

2023-09-19 18:00:00,117.01,521685,627759

2023-09-19 17:30:00,116.94,490259,620452

2023-09-19 17:00:00,117.115,332225,620559

2023-09-19 16:30:00,117.43,390452,653020

2023-09-19 16:00:00,117.71,457160,677663

2023-09-19 15:30:00,117.91,713262,686629

2023-09-19 15:00:00,117.96,780003,713671

2023-09-19 14:30:00,118.29,1486831,815405

2023-09-18 20:30:00,117.67,1637833,746329

2023-09-18 20:00:00,117.575,366140,662639

2023-09-18 19:30:00,117.50,519569,686539

2023-09-18 19:00:00,117.535,390078,673805

2023-09-18 18:30:00,117.425,293945,680368

2023-09-18 18:00:00,117.42,444648,683715

2023-09-18 17:30:00,117.75,592293,674306

2023-09-18 17:00:00,117.97,412078,663619

2023-09-18 16:30:00,118.0623,491874,668657

2023-09-18 16:00:00,117.7801,819141,673535

2023-09-18 15:30:00,117.945,760083,683857

2023-09-18 15:00:00,117.61,591652,959379

2023-09-18 14:30:00,117.18,1118902,1025536

2023-09-15 20:30:00,116.73,2306003,986681

2023-09-15 20:00:00,116.98,450697,861901

2023-09-15 19:30:00,117.38,382485,866933

2023-09-15 19:00:00,117.38,724641,864008

2023-09-15 18:30:00,117.62,328551,836019

2023-09-15 18:00:00,117.39,488524,840161

2023-09-15 17:30:00,117.665,344152,841312

2023-09-15 17:00:00,117.62,303513,847569

2023-09-15 16:30:00,117.845,431986,863891

2023-09-15 16:00:00,118.105,487646,875502

2023-09-15 15:30:00,117.685,565056,898708

2023-09-15 15:00:00,118.15,973969,998863

2023-09-15 14:30:00,118.17,4892901,1014236

2023-09-14 20:30:00,118.53,1584008,722770

2023-09-14 20:00:00,118.49,536079,649832

2023-09-14 19:30:00,118.495,434307,642029

2023-09-14 19:00:00,118.36,526174,636357

2023-09-14 18:30:00,118.39,338614,625894

2023-09-14 18:00:00,118.59,304811,638939

2023-09-14 17:30:00,118.5914,390673,651534

2023-09-14 17:00:00,118.49,505795,653300

2023-09-14 16:30:00,118.33,438001,654287

2023-09-14 16:00:00,118.22,548350,669682

2023-09-14 15:30:00,118.34,606141,691773

2023-09-14 15:00:00,118.29,835744,734760

2023-09-14 14:30:00,118.38,2067372,804840

2023-09-13 20:30:00,116.46,1204568,718332

2023-09-13 20:00:00,116.22,520912,671089

2023-09-13 19:30:00,116.13,489942,688030

2023-09-13 19:00:00,116.47,419026,688831

2023-09-13 18:30:00,116.38,349237,688661

2023-09-13 18:00:00,116.40,369228,695589

2023-09-13 17:30:00,116.585,534282,703768

2023-09-13 17:00:00,116.34,493742,702388

2023-09-13 16:30:00,116.45,417153,725335

2023-09-13 16:00:00,116.70,520608,825671

2023-09-13 15:30:00,117.00,668924,886807

2023-09-13 15:00:00,116.59,879714,992682

2023-09-13 14:30:00,117.14,1250947,1026659

2023-09-12 20:30:00,117.53,1886940,971501

2023-09-12 20:00:00,117.265,769759,881498

2023-09-12 19:30:00,117.4699,495916,853276

2023-09-12 19:00:00,117.3205,775030,848889

2023-09-12 18:30:00,117.275,501956,823566

2023-09-12 18:00:00,117.47,416485,809577

2023-09-12 17:30:00,117.04,453150,816334

2023-09-12 17:00:00,117.10,491920,829506

2023-09-12 16:30:00,117.32,513575,833550

2023-09-12 16:00:00,117.13,837946,838340

2023-09-12 15:30:00,117.205,1922201,845316

2023-09-12 15:00:00,116.88,1437636,832353

2023-09-12 14:30:00,116.025,2257056,854296

2023-09-11 20:30:00,114.15,1389365,741724

2023-09-11 20:00:00,113.73,423578,685688

2023-09-11 19:30:00,113.73,536902,703986

2023-09-11 19:00:00,113.705,346424,689340

2023-09-11 18:30:00,114.01,430113,687115

2023-09-11 18:00:00,114.18,395180,684524

2023-09-11 17:30:00,114.31,292121,686700

2023-09-11 17:00:00,114.76,517846,703383

2023-09-11 16:30:00,114.52,650730,703292

2023-09-11 16:00:00,114.605,552571,722693

2023-09-11 15:30:00,114.92,585430,739338

2023-09-11 15:00:00,115.775,942591,777860

2023-09-11 14:30:00,115.27,1727753,807575

2023-09-08 20:30:00,115.63,1766783,722843

2023-09-08 20:00:00,115.595,568469,625959

2023-09-08 19:30:00,115.6075,548830,607040

2023-09-08 19:00:00,115.80,698041,591398

2023-09-08 18:30:00,115.8865,317219,571232

2023-09-08 18:00:00,115.80,313054,579194

2023-09-08 17:30:00,115.86,391242,586616

2023-09-08 17:00:00,115.83,427820,585390

2023-09-08 16:30:00,115.5527,542371,593213

2023-09-08 16:00:00,115.8388,516478,606162

2023-09-08 15:30:00,115.895,941746,637254

2023-09-08 15:00:00,115.54,802240,688965

2023-09-08 14:30:00,115.1551,1163263,723780

2023-09-07 20:30:00,113.96,1388312,683061

2023-09-07 20:00:00,114.20,456774,613664

2023-09-07 19:30:00,114.18,313531,607211

2023-09-07 19:00:00,114.24,284675,612370

2023-09-07 18:30:00,114.28,314201,625745

2023-09-07 18:00:00,114.34,395557,648529

2023-09-07 17:30:00,113.74,436645,648769

2023-09-07 17:00:00,114.365,424386,643947

2023-09-07 16:30:00,114.495,372853,651619

2023-09-07 16:00:00,114.505,545158,676875

2023-09-07 15:30:00,114.42,736614,695144

2023-09-07 15:00:00,114.39,982857,727279

2023-09-07 14:30:00,115.00,1717408,756714

2023-09-06 20:30:00,114.51,1324470,683835

2023-09-06 20:00:00,114.47,552470,624530

2023-09-06 19:30:00,114.17,347366,622371

2023-09-06 19:00:00,113.8101,359977,622006

2023-09-06 18:30:00,113.91,390916,637132

2023-09-06 18:00:00,113.71,485290,649471

2023-09-06 17:30:00,113.425,655968,664129

2023-09-06 17:00:00,113.89,399162,681028

2023-09-06 16:30:00,113.84,364314,711775

2023-09-06 16:00:00,113.87,539458,764231

2023-09-06 15:30:00,113.345,751691,806193

2023-09-06 15:00:00,114.07,819205,935342

2023-09-06 14:30:00,114.13,1218628,975469

2023-09-05 20:30:00,113.54,1424387,935817

2023-09-05 20:00:00,113.765,624225,869552

2023-09-05 19:30:00,114.09,434892,863006

2023-09-05 19:00:00,114.23,520079,871491

2023-09-05 18:30:00,114.31,341901,868950

2023-09-05 18:00:00,114.48,586869,881794

2023-09-05 17:30:00,114.665,575990,879914

2023-09-05 17:00:00,114.73,705160,871007

2023-09-05 16:30:00,114.865,909465,872037

2023-09-05 16:00:00,114.32,860356,862100

2023-09-05 15:30:00,113.915,1151158,869280

2023-09-05 15:00:00,114.71,1168893,904658

2023-09-05 14:30:00,115.44,2688923,935842

2023-09-01 20:30:00,113.52,1421109,786275

2023-09-01 20:00:00,113.61,623846,715728

2023-09-01 19:30:00,113.695,430410,701953

2023-09-01 19:00:00,113.52,526037,700381

2023-09-01 18:30:00,113.565,562175,691567

2023-09-01 18:00:00,113.505,481963,675652

2023-09-01 17:30:00,113.40,534557,664083

2023-09-01 17:00:00,113.28,558669,651274

2023-09-01 16:30:00,112.53,442385,640531

2023-09-01 16:00:00,112.63,720610,656805

2023-09-01 15:30:00,112.69,760408,647234

2023-09-01 15:00:00,112.78,968062,652385

2023-09-01 14:30:00,112.97,1681826,682551

2023-08-31 20:30:00,111.17,1636652,598827

2023-08-31 20:00:00,111.055,445417,517900

2023-08-31 19:30:00,110.8699,362908,515362

2023-08-31 19:00:00,111.36,417215,510561

2023-08-31 18:30:00,111.275,406830,506066

2023-08-31 18:00:00,111.22,393822,501082

2023-08-31 17:30:00,110.81,323457,496169

2023-08-31 17:00:00,110.935,308423,516162

2023-08-31 16:30:00,111.00,342421,530550

2023-08-31 16:00:00,110.93,397530,540791

2023-08-31 15:30:00,110.995,686488,553422

2023-08-31 15:00:00,110.87,577053,568927

2023-08-31 14:30:00,110.84,837678,592651

2023-08-30 20:30:00,110.89,1420538,566284

2023-08-30 20:00:00,111.025,425979,493266

2023-08-30 19:30:00,111.01,422736,487829

2023-08-30 19:00:00,110.91,407347,485113

2023-08-30 18:30:00,110.90,290904,486972

2023-08-30 18:00:00,110.88,349787,489487

2023-08-30 17:30:00,110.98,332071,483692

2023-08-30 17:00:00,110.86,320116,484874

2023-08-30 16:30:00,110.85,623357,483782

2023-08-30 16:00:00,110.70,524247,469261

2023-08-30 15:30:00,110.65,496032,477117

2023-08-30 15:00:00,110.36,587001,497341

2023-08-30 14:30:00,110.61,919066,537901

2023-08-29 20:30:00,109.80,932901,499918

2023-08-29 20:00:00,109.97,442171,463862

2023-08-29 19:30:00,109.78,325274,456922

2023-08-29 19:00:00,109.78,344421,453500

2023-08-29 18:30:00,109.715,381994,452024

2023-08-29 18:00:00,109.6403,435235,452653

2023-08-29 17:30:00,109.39,328632,440886

2023-08-29 17:00:00,109.38,262869,442281

2023-08-29 16:30:00,109.13,349799,443972

2023-08-29 16:00:00,109.275,303731,445915

2023-08-29 15:30:00,109.06,405537,462121

2023-08-29 15:00:00,108.91,642086,516312

2023-08-29 14:30:00,109.04,799399,549850

2023-08-28 20:30:00,109.17,1195401,540857

2023-08-28 20:00:00,109.13,349324,487447

2023-08-28 19:30:00,109.22,392060,491116

2023-08-28 19:00:00,109.075,338064,500264

2023-08-28 18:30:00,108.89,273945,523149

2023-08-28 18:00:00,109.32,322290,559195

2023-08-28 17:30:00,109.38,391428,588302

2023-08-28 17:00:00,109.08,258725,610791

2023-08-28 16:30:00,109.06,349551,623923

2023-08-28 16:00:00,109.21,288246,635424

2023-08-28 15:30:00,109.395,378944,666254

2023-08-28 15:00:00,109.70,546815,700492

2023-08-28 14:30:00,109.75,1218407,761053

2023-08-25 20:30:00,108.27,1145151,704451

2023-08-25 20:00:00,108.5443,664497,648493

2023-08-25 19:30:00,108.66,394256,622550

2023-08-25 19:00:00,108.7101,404355,616426

2023-08-25 18:30:00,108.2319,529288,605510

2023-08-25 18:00:00,108.005,681343,590503

2023-08-25 17:30:00,108.7627,814628,573776

2023-08-25 17:00:00,108.51,758895,544084

2023-08-25 16:30:00,107.865,728770,520220

2023-08-25 16:00:00,107.73,455693,513176

2023-08-25 15:30:00,106.80,522073,522003

2023-08-25 15:00:00,107.00,750691,552468

2023-08-25 14:30:00,107.33,892511,567032

2023-08-24 20:30:00,106.37,1455231,532521

2023-08-24 20:00:00,106.96,369379,452864

2023-08-24 19:30:00,107.065,305784,451680

2023-08-24 19:00:00,107.095,275347,450664

2023-08-24 18:30:00,106.90,302398,455365

2023-08-24 18:00:00,106.83,240626,457017

2023-08-24 17:30:00,107.35,304180,461470

2023-08-24 17:00:00,107.72,430432,472694

2023-08-24 16:30:00,107.06,369255,477008

2023-08-24 16:00:00,107.18,400931,490780

2023-08-24 15:30:00,106.93,623103,511637

2023-08-24 15:00:00,107.40,588109,578966

2023-08-24 14:30:00,107.425,979036,612964

2023-08-23 20:30:00,107.19,969157,593659

2023-08-23 20:00:00,107.02,374850,565657

2023-08-23 19:30:00,106.87,260373,566622

2023-08-23 19:00:00,107.00,351625,571871

2023-08-23 18:30:00,107.06,290544,569912

2023-08-23 18:00:00,107.205,345855,568993

2023-08-23 17:30:00,106.9636,327177,571048

2023-08-23 17:00:00,107.02,307421,572339

2023-08-23 16:30:00,106.72,472537,574432

2023-08-23 16:00:00,106.84,495151,575267

2023-08-23 15:30:00,106.85,575824,577749

2023-08-23 15:00:00,106.46,713795,598993

2023-08-23 14:30:00,105.985,1633035,630860

2023-08-22 20:30:00,108.10,1098073,554290

2023-08-22 20:00:00,108.15,689466,508644

2023-08-22 19:30:00,108.09,549124,485100

2023-08-22 19:00:00,108.47,389328,470521

2023-08-22 18:30:00,108.48,339111,469120

2023-08-22 18:00:00,108.63,322239,474717

2023-08-22 17:30:00,108.9875,276761,474806

2023-08-22 17:00:00,109.205,376677,488010

2023-08-22 16:30:00,108.88,346545,490164

2023-08-22 16:00:00,108.985,338821,497343

2023-08-22 15:30:00,108.95,485049,522247

2023-08-22 15:00:00,109.23,532386,549291

2023-08-22 14:30:00,109.65,894480,650151

2023-08-21 20:30:00,108.72,1191807,629414

2023-08-21 20:00:00,108.72,484486,584568

2023-08-21 19:30:00,108.80,413377,587537

2023-08-21 19:00:00,108.53,336303,588847

2023-08-21 18:30:00,108.32,330439,615233

2023-08-21 18:00:00,108.41,368318,630435

2023-08-21 17:30:00,108.385,423073,644084

2023-08-21 17:00:00,108.66,323562,665525

2023-08-21 16:30:00,108.68,474833,696105

2023-08-21 16:00:00,108.87,408977,715076

2023-08-21 15:30:00,108.89,454233,738732

2023-08-21 15:00:00,108.66,712385,806275

2023-08-21 14:30:00,109.61,890707,892342

2023-08-18 20:30:00,110.11,2045278,883681

2023-08-18 20:00:00,109.835,583431,783767

2023-08-18 19:30:00,109.68,519123,784134

2023-08-18 19:00:00,109.9225,529020,797583

2023-08-18 18:30:00,109.95,433026,797952

2023-08-18 18:00:00,109.955,732087,805806

2023-08-18 17:30:00,110.16,558468,795593

2023-08-18 17:00:00,109.915,573056,801334

2023-08-18 16:30:00,109.82,744683,833266

2023-08-18 16:00:00,109.54,782267,859727

2023-08-18 15:30:00,109.00,759404,879335

2023-08-18 15:00:00,108.32,763811,921473

2023-08-18 14:30:00,108.405,1467381,998655

2023-08-17 20:30:00,108.39,2003387,950780

2023-08-17 20:00:00,108.52,760797,850188

2023-08-17 19:30:00,108.59,546567,830145

2023-08-17 19:00:00,108.909,588926,820620

2023-08-17 18:30:00,109.00,720863,824062

2023-08-17 18:00:00,109.05,534563,800682

2023-08-17 17:30:00,109.485,550833,790997

2023-08-17 17:00:00,109.59,578896,789405

2023-08-17 16:30:00,109.35,644578,792899

2023-08-17 16:00:00,109.67,1052028,785164

2023-08-17 15:30:00,109.93,1141599,752261

2023-08-17 15:00:00,109.53,1076393,752158

2023-08-17 14:30:00,108.80,1391468,776658

2023-08-16 20:30:00,106.34,1921540,714682

2023-08-16 20:00:00,106.52,749260,611280

2023-08-16 19:30:00,107.13,494515,588793

2023-08-16 19:00:00,107.43,460142,601672

2023-08-16 18:30:00,107.4769,403702,598927

2023-08-16 18:00:00,107.055,640544,610981

2023-08-16 17:30:00,107.55,370166,603138

2023-08-16 17:00:00,107.81,389287,612921

2023-08-16 16:30:00,107.96,526960,624107

2023-08-16 16:00:00,108.27,631302,635228

2023-08-16 15:30:00,108.59,528559,658293

2023-08-16 15:00:00,108.54,558476,748635

2023-08-16 14:30:00,108.69,1140057,809630

2023-08-15 20:30:00,108.13,1443890,777728

2023-08-15 20:00:00,108.16,461837,710193

2023-08-15 19:30:00,108.55,370510,713431

2023-08-15 19:00:00,108.515,411949,712693

2023-08-15 18:30:00,108.21,687703,703577

2023-08-15 18:00:00,108.375,418961,681528

2023-08-15 17:30:00,108.46,584520,679639

2023-08-15 17:00:00,108.61,522896,661483

2023-08-15 16:30:00,108.93,516908,671556

2023-08-15 16:00:00,108.98,557077,675974

2023-08-15 15:30:00,108.86,693774,707158

2023-08-15 15:00:00,108.87,977282,763493

2023-08-15 14:30:00,109.64,1883684,800888

2023-08-14 20:30:00,111.91,1473403,710832

2023-08-14 20:00:00,111.7801,661533,643684

2023-08-14 19:30:00,111.57,430851,638091

2023-08-14 19:00:00,111.52,510411,640940

2023-08-14 18:30:00,111.4881,359440,636431

2023-08-14 18:00:00,111.535,275208,642302

2023-08-14 17:30:00,111.41,356966,670663

2023-08-14 17:00:00,111.185,390633,700312

2023-08-14 16:30:00,111.38,312186,723684

2023-08-14 16:00:00,111.53,673979,759787

2023-08-14 15:30:00,111.285,583177,778137

2023-08-14 15:00:00,111.60,1024844,805459

2023-08-14 14:30:00,111.08,1538793,828030

2023-08-11 20:30:00,111.81,1538217,765920

2023-08-11 20:00:00,111.76,532838,690303

2023-08-11 19:30:00,111.71,466184,689952

2023-08-11 19:00:00,111.70,577645,695445

2023-08-11 18:30:00,111.53,473575,689221

2023-08-11 18:00:00,111.51,442774,682585

2023-08-11 17:30:00,111.55,447513,701759

2023-08-11 17:00:00,111.7331,700614,708862

2023-08-11 16:30:00,111.92,801703,717741

2023-08-11 16:00:00,111.85,741218,743241

2023-08-11 15:30:00,111.51,853732,763160

2023-08-11 15:00:00,111.35,949221,833297

2023-08-11 14:30:00,110.7594,993015,921883

2023-08-10 20:30:00,110.13,1363406,953932

2023-08-10 20:00:00,110.01,607142,912112

2023-08-10 19:30:00,110.32,403966,915266

2023-08-10 19:00:00,109.92,527569,918154

2023-08-10 18:30:00,109.64,548583,914605

2023-08-10 18:00:00,110.10,484280,910841

2023-08-10 17:30:00,110.1301,374037,922275

2023-08-10 17:00:00,110.32,730392,949586

2023-08-10 16:30:00,110.50,554057,964998

2023-08-10 16:00:00,110.46,833790,1025515

2023-08-10 15:30:00,110.81,1184202,1038884

2023-08-10 15:00:00,111.34,1040001,1074622

2023-08-10 14:30:00,111.525,1905795,1084510

2023-08-09 20:30:00,109.58,2278008,997642

2023-08-09 20:00:00,110.35,1473751,872943

2023-08-09 19:30:00,110.15,736105,800965

2023-08-09 19:00:00,110.02,654459,783325

2023-08-09 18:30:00,109.665,447282,765177

2023-08-09 18:00:00,109.585,474330,762146

2023-08-09 17:30:00,109.49,492121,766305

2023-08-09 17:00:00,109.025,655788,763487

2023-08-09 16:30:00,109.27,783712,757266

2023-08-09 16:00:00,109.63,961567,742465

2023-08-09 15:30:00,109.67,1461817,724066

2023-08-09 15:00:00,109.59,1034322,718342

2023-08-09 14:30:00,109.61,1720272,739557

2023-08-08 20:30:00,107.72,1188325,658050

2023-08-08 20:00:00,107.64,602775,599159

2023-08-08 19:30:00,107.36,407512,580022

2023-08-08 19:00:00,107.22,394087,574881

2023-08-08 18:30:00,107.145,471511,568277

2023-08-08 18:00:00,107.01,382237,562784

2023-08-08 17:30:00,106.735,401811,561572

2023-08-08 17:00:00,107.07,536724,576496

2023-08-08 16:30:00,106.685,449843,582420

2023-08-08 16:00:00,106.49,562469,604476

2023-08-08 15:30:00,106.39,561696,628312

2023-08-08 15:00:00,106.01,685593,662609

2023-08-08 14:30:00,105.63,1375952,712343

2023-08-07 20:30:00,107.20,1352555,662331

2023-08-07 20:00:00,107.04,497655,609089

2023-08-07 19:30:00,106.895,304968,622392

2023-08-07 19:00:00,106.71,315721,635767

2023-08-07 18:30:00,107.06,330397,650609

2023-08-07 18:00:00,107.00,295023,654949

2023-08-07 17:30:00,107.09,389111,662132

2023-08-07 17:00:00,106.99,364055,672784

2023-08-07 16:30:00,107.0621,625674,695684

2023-08-07 16:00:00,106.96,625587,703302

2023-08-07 15:30:00,106.78,780684,714539

2023-08-07 15:00:00,107.03,920013,783253

2023-08-07 14:30:00,106.955,1076150,825964

2023-08-04 20:30:00,107.54,1431607,781417

2023-08-04 20:00:00,107.77,625771,709267

2023-08-04 19:30:00,107.56,553920,707204

2023-08-04 19:00:00,107.81,697206,705992

2023-08-04 18:30:00,108.405,505579,697513

2023-08-04 18:00:00,108.595,538358,709438

2023-08-04 17:30:00,109.00,395491,717457

2023-08-04 17:00:00,108.995,402781,739489

2023-08-04 16:30:00,108.98,548886,762936

2023-08-04 16:00:00,108.835,707554,778833

2023-08-04 15:30:00,108.945,739949,786963

2023-08-04 15:00:00,108.7001,794138,839388

2023-08-04 14:30:00,108.435,1811394,877852

2023-08-03 20:30:00,107.12,1560680,783810

2023-08-03 20:00:00,107.2869,407937,703266

2023-08-03 19:30:00,107.49,349355,713075

2023-08-03 19:00:00,107.54,594833,712277

2023-08-03 18:30:00,107.525,535739,693560

2023-08-03 18:00:00,107.80,570024,679639

2023-08-03 17:30:00,107.54,684452,674513

2023-08-03 17:00:00,107.41,658637,662367

2023-08-03 16:30:00,107.115,725982,654685

2023-08-03 16:00:00,106.96,754481,670678

2023-08-03 15:30:00,106.44,787347,669243

2023-08-03 15:00:00,105.82,829496,685940

2023-08-03 14:30:00,105.92,1526331,706961

2023-08-02 20:30:00,105.28,1371089,632881

2023-08-02 20:00:00,105.06,400764,564990

2023-08-02 19:30:00,105.02,352527,577448

2023-08-02 19:00:00,105.04,555063,574739

2023-08-02 18:30:00,104.83,337389,558012

2023-08-02 18:00:00,104.92,314078,565344

2023-08-02 17:30:00,104.77,326924,565180

2023-08-02 17:00:00,104.69,493131,573232

2023-08-02 16:30:00,104.67,502273,575685

2023-08-02 16:00:00,105.02,543399,586070

2023-08-02 15:30:00,104.675,965885,613407

2023-08-02 15:00:00,106.16,732949,620369

2023-08-02 14:30:00,105.775,1037800,755965

2023-08-01 20:30:00,106.54,1144809,735949

2023-08-01 20:00:00,106.425,415134,700965

2023-08-01 19:30:00,106.215,352722,716243

2023-08-01 19:00:00,106.29,587642,790308

2023-08-01 18:30:00,106.35,311885,792078

2023-08-01 18:00:00,106.31,304159,813788

2023-08-01 17:30:00,106.0501,447373,835080

2023-08-01 17:00:00,105.855,311618,849064

2023-08-01 16:30:00,105.755,447708,867792

2023-08-01 16:00:00,105.845,529926,923608

2023-08-01 15:30:00,105.96,658038,990405

2023-08-01 15:00:00,106.15,953464,1126480

2023-08-01 14:30:00,106.675,1070313,1188195

2023-07-31 20:30:00,107.225,2766887,1156024

2023-07-31 20:00:00,107.11,737562,1017553

2023-07-31 19:30:00,107.195,620043,1007121

2023-07-31 19:00:00,107.17,644303,992101

2023-07-31 18:30:00,107.085,1463700,973765

2023-07-31 18:00:00,107.03,614187,909627

2023-07-31 17:30:00,107.27,637546,904178

2023-07-31 17:00:00,107.61,623528,910799

2023-07-31 16:30:00,107.25,657136,929531

2023-07-31 16:00:00,107.43,592535,940087

2023-07-31 15:30:00,107.32,1284954,973252

2023-07-31 15:00:00,106.835,1531878,1051068

2023-07-31 14:30:00,106.555,2699166,1078168

2023-07-28 20:30:00,104.19,1879189,947655

2023-07-28 20:00:00,104.04,587740,858163

2023-07-28 19:30:00,103.95,689831,876789

2023-07-28 19:00:00,103.75,581072,880897

2023-07-28 18:30:00,103.76,394755,894885

2023-07-28 18:00:00,103.61,369262,924170

2023-07-28 17:30:00,103.57,501626,938061

2023-07-28 17:00:00,103.655,532445,941696

2023-07-28 16:30:00,103.54,736872,943634

2023-07-28 16:00:00,103.87,904505,946276

2023-07-28 15:30:00,103.52,815469,940249

2023-07-28 15:00:00,103.678,1090011,987819

2023-07-28 14:30:00,104.095,2452199,1016234

2023-07-27 20:30:00,105.42,1938382,893007

2023-07-27 20:00:00,105.285,741474,813581

2023-07-27 19:30:00,105.68,536807,798328

2023-07-27 19:00:00,105.6399,867127,792867

2023-07-27 18:30:00,106.05,751443,769172

2023-07-27 18:00:00,106.385,790903,736154

2023-07-27 17:30:00,106.9791,834032,701667

2023-07-27 17:00:00,106.43,577619,669537

2023-07-27 16:30:00,106.22,556154,664313

2023-07-27 16:00:00,105.78,561506,667264

2023-07-27 15:30:00,105.86,776509,683389

2023-07-27 15:00:00,105.72,814105,709745

2023-07-27 14:30:00,105.33,1529021,780672

2023-07-26 20:30:00,105.18,1516228,709503

2023-07-26 20:00:00,105.01,603796,644574

2023-07-26 19:30:00,105.39,746986,630081

2023-07-26 19:00:00,104.99,512689,598112

2023-07-26 18:30:00,105.05,454886,589138

2023-07-26 18:00:00,104.835,511704,583337

2023-07-26 17:30:00,104.82,256168,567642

2023-07-26 17:00:00,104.92,273604,576528

2023-07-26 16:30:00,104.92,352084,585756

2023-07-26 16:00:00,104.81,499253,601393

2023-07-26 15:30:00,105.04,600422,614363

2023-07-26 15:00:00,105.03,803373,636471

2023-07-26 14:30:00,105.00,1171862,669839

2023-07-25 20:30:00,105.65,1877997,626070

2023-07-25 20:00:00,106.02,461494,531463

2023-07-25 19:30:00,105.89,542285,529224

2023-07-25 19:00:00,105.97,386410,521666

2023-07-25 18:30:00,105.88,267444,530381

2023-07-25 18:00:00,105.72,378088,549149

2023-07-25 17:30:00,105.7309,367866,560003

2023-07-25 17:00:00,105.46,276286,568102

2023-07-25 16:30:00,105.54,389450,610609

2023-07-25 16:00:00,105.25,412023,640113

2023-07-25 15:30:00,105.20,586647,698388

2023-07-25 15:00:00,105.20,693794,784524

2023-07-25 14:30:00,104.71,932051,850139

2023-07-24 20:30:00,105.49,1303892,822600

2023-07-24 20:00:00,105.235,515327,775222

2023-07-24 19:30:00,105.48,458885,770219

2023-07-24 19:00:00,105.65,427919,771744

2023-07-24 18:30:00,105.86,428904,773698

2023-07-24 18:00:00,105.88,517146,778762

2023-07-24 17:30:00,105.9056,548955,798771

2023-07-24 17:00:00,105.805,540906,803531

2023-07-24 16:30:00,105.95,489343,796121

2023-07-24 16:00:00,106.05,913887,807654

2023-07-24 15:30:00,105.71,832012,798433

2023-07-24 15:00:00,105.19,1286152,869830

2023-07-24 14:30:00,105.35,1878684,880951

2023-07-21 20:30:00,103.90,1678015,795183

2023-07-21 20:00:00,103.73,518975,724141

2023-07-21 19:30:00,103.78,593214,730269

2023-07-21 19:00:00,103.5057,440294,724167

2023-07-21 18:30:00,103.35,481750,716765

2023-07-21 18:00:00,103.50,457239,713971

2023-07-21 17:30:00,103.4818,504864,711334

2023-07-21 17:00:00,103.835,817269,716182

2023-07-21 16:30:00,103.715,620355,700407

2023-07-21 16:00:00,103.965,429762,710627

2023-07-21 15:30:00,103.775,662342,729832

2023-07-21 15:00:00,103.87,775571,786742

2023-07-21 14:30:00,103.57,1902971,859908

2023-07-20 20:30:00,103.42,1452954,765167

2023-07-20 20:00:00,103.35,592177,697119

2023-07-20 19:30:00,103.585,612377,686444

2023-07-20 19:00:00,103.42,610892,671063

2023-07-20 18:30:00,103.305,501691,669417

2023-07-20 18:00:00,102.99,329264,674059

2023-07-20 17:30:00,103.01,439838,690042

2023-07-20 17:00:00,102.985,417688,705172

2023-07-20 16:30:00,102.75,577582,732163

2023-07-20 16:00:00,102.88,580637,746401

2023-07-20 15:30:00,103.42,773658,790560

2023-07-20 15:00:00,102.7927,717832,838473

2023-07-20 14:30:00,102.97,1516004,1049249

2023-07-19 20:30:00,101.61,1873061,1047498

2023-07-19 20:00:00,101.87,481850,973033

2023-07-19 19:30:00,101.87,432240,1000289

2023-07-19 19:00:00,101.6425,432046,1024810

2023-07-19 18:30:00,101.685,381655,1055449

2023-07-19 18:00:00,101.81,586211,1097968

2023-07-19 17:30:00,101.78,571318,1131297

2023-07-19 17:00:00,101.76,569006,1151212

2023-07-19 16:30:00,102.22,666793,1168179

2023-07-19 16:00:00,102.27,822553,1182772

2023-07-19 15:30:00,102.06,791145,1188773

2023-07-19 15:00:00,102.20,1243021,1271583

2023-07-19 14:30:00,102.21,1492358,1308492

2023-07-18 20:30:00,100.87,3879473,1253294

2023-07-18 20:00:00,101.205,1489737,1038827

2023-07-18 19:30:00,101.02,756088,982249

2023-07-18 19:00:00,101.18,890688,968322

